step	#1-F2/Amplitude	#1-F2/Position	#1-F2/Width	#2-F2/Amplitude	#2-F2/Position	#2-F2/Width	#3-F2/Amplitude	#3-F2/Position	#3-F2/Width	#4-F2/Amplitude	#4-F2/Position	#4-F2/Width	#5-F2/Amplitude	#5-F2/Position	#5-F2/Width	#6-F2/Amplitude	#6-F2/Position	#6-F2/Width	#7-F2/Amplitude	#7-F2/Position	#7-F2/Width	#8-F2/Amplitude	#8-F2/Position	#8-F2/Width	#9-F2/Amplitude	#9-F2/Position	#9-F2/Width	#10-F2/Amplitude	#10-F2/Position	#10-F2/Width	
321	39.92074141	5086.63527	111.6919193	82.53137251	3616.59473	382.7045109	85.10822099	2949.887871	601.8416737	266.7932262	752.4189505	405.4281531	144.4639466	-1212.908909	224.10122	54.61523404	-1442.175919	246.2046575	35.61696274	-682.5645279	167.3100285	20.36800028	4416.702298	133.6738947	19.50993176	1178.601203	200.617232	25.5463778	317.4733702	318.9098773	
322	39.97801511	5085.744945	109.6412062	81.49489381	3618.440592	380.7732705	85.22073178	2951.74434	603.1609108	266.8689659	751.8898097	402.2530363	146.3025525	-1213.499192	223.5772538	56.85289555	-1448.423681	229.6844992	37.26402593	-683.7013084	154.9568114	18.96149732	4420.251179	166.3397177	19.2461421	1177.96655	203.5775693	26.90563381	329.8975809	281.4465505	
323	42.25242524	5083.327584	103.7599666	83.7083431	3617.804176	375.4448902	85.5881178	2953.793386	597.5991274	266.6263308	754.3107129	399.1056461	143.301999	-1211.334619	227.5076495	55.34137666	-1443.370356	241.1853106	39.27031667	-684.2012296	146.2677015	19.16346884	4404.926375	186.1254872	18.73532849	1186.704933	196.4453397	26.17706583	327.3401658	344.7666877	
324	40.49376604	5083.797918	113.1661036	83.19278038	3618.65809	378.03908	85.79000312	2948.84381	591.4285402	266.3509739	753.2035251	402.1355364	144.9317011	-1212.488024	222.4211231	55.00861201	-1447.085458	235.9584922	38.33573493	-682.8148054	160.1809783	18.07926237	4410.409427	165.3873562	18.33339746	1177.748336	202.5093717	28.19619882	325.5979642	281.7554665	
325	41.19879531	5083.961426	114.5018342	83.1591421	3618.252971	383.5686745	85.59947332	2948.225258	591.4647198	265.8368186	753.5942944	398.2193576	144.3972014	-1211.699123	224.4469236	57.82429325	-1441.427941	222.9247401	35.95320662	-683.7396904	148.9321211	16.15170823	4414.404347	177.8770511	18.47294873	1183.830273	218.5845947	27.97273843	324.9295358	347.0480759	
326	42.2156852	5085.642368	114.1716271	83.46356183	3615.85236	381.4498306	86.25651739	2947.502573	577.6415405	267.6567426	752.9658896	402.5721364	145.2880153	-1213.740157	231.4485576	53.76412441	-1450.141271	224.5395873	36.90410123	-684.9639987	153.7541445	18.23417317	4409.743853	162.78681	18.16744915	1193.341126	209.256252	27.0653257	313.4789697	289.6588727	
327	38.15483489	5086.720856	112.195627	83.00441971	3618.646292	373.0803856	86.2427485	2951.312241	591.8490706	266.4373405	752.9313085	403.0065922	146.4146158	-1213.715931	230.4109694	52.75294483	-1452.306101	231.9316567	36.28516625	-682.7963194	157.0383893	17.83088953	4404.666776	170.0789193	19.39021214	1178.907304	195.4830619	26.19381104	327.0380579	302.8849481	
328	39.60408574	5087.572247	110.7358974	82.27979637	3617.833966	383.0027425	85.51576112	2947.453202	589.4516376	267.9652686	752.9580899	404.4780936	146.449928	-1213.090435	224.3711416	54.79959595	-1445.604361	227.960941	35.88917506	-682.0512546	167.0965518	18.69073185	4410.584309	172.1683161	18.25742617	1187.382887	214.0024804	27.22847165	322.0023123	257.9365954	
329	39.43079611	5084.061515	115.2180078	83.71601729	3616.716598	376.6200697	86.2823673	2945.70258	572.1515695	264.4449143	753.6081972	393.8702012	145.3959681	-1210.716836	224.6784741	55.89863926	-1444.530513	233.7850639	36.19294108	-683.0090663	150.7819894	18.72225764	4411.25557	173.8801177	19.19883853	1172.006632	251.7400726	25.53612153	334.484492	424.1205414	
330	41.1991532	5086.970124	104.9056529	83.41523602	3614.416119	400.7478022	85.43472279	2943.273207	571.6881917	267.4370782	752.3989471	396.5134124	146.9355689	-1210.783188	217.4523588	58.88236126	-1444.156572	232.2369411	38.49741359	-684.7155751	156.4524899	18.03957543	4416.738248	155.5697809	19.29918974	1189.079621	251.1904836	27.21470382	327.5072581	321.7785743	
331	41.48727058	5087.296866	108.716028	81.741852	3619.583242	377.9719754	85.01217798	2951.290762	604.618701	265.0615476	753.6850595	395.2607365	145.4139251	-1213.968261	227.5077414	53.51027371	-1449.877558	232.7912234	38.7601758	-681.7345943	146.7861634	18.02617113	4414.029557	167.924622	19.53751955	1177.757727	217.2944126	24.80961412	330.5218685	427.996281	
332	40.11917829	5087.224354	111.5424384	82.04864874	3616.847319	389.395618	85.02758579	2948.798569	592.5303414	266.7758392	751.9889856	394.7181565	145.3649655	-1209.953556	215.1043606	57.28007088	-1441.20678	246.2260597	37.5495421	-681.3522244	157.3100279	18.5320516	4407.728409	169.258451	19.9016285	1177.813876	252.0349699	25.85692257	322.4479743	359.0436417	
333	39.98081522	5084.375997	118.9845567	83.08299649	3617.979824	390.2862792	86.2335432	2947.236926	579.5470036	267.36209	752.5094289	397.5618394	146.3926628	-1211.673302	224.8185519	55.28570949	-1446.863972	230.8085124	39.03344632	-685.39388	140.8507493	19.24656405	4413.161209	158.0686585	19.72635047	1183.32581	213.3371353	25.85232758	321.5937884	342.4843771	
334	41.00337598	5086.697766	112.9110989	82.97531285	3617.548567	381.8031775	85.14429058	2951.656234	596.0051486	264.8465454	753.3418573	396.990466	145.5494989	-1214.406936	230.9473105	53.42161717	-1452.704284	229.9350371	40.00919125	-683.4479909	134.531442	17.66145708	4416.501234	164.8086348	19.14112517	1186.242489	219.4164817	24.75990904	330.6283314	432.2057158	
335	41.09356418	5086.268373	108.847033	83.67325148	3616.846946	387.053553	86.21615749	2948.194699	578.9413701	264.9698772	754.1323737	393.7256202	144.4935128	-1211.262171	222.6001622	55.89446449	-1440.308644	238.4786408	38.27531656	-682.9344699	146.0494388	18.62432567	4406.915731	174.1185669	22.02444586	1181.786446	200.8227307	25.31404476	335.5094681	466.2644327	
336	40.87862151	5083.946899	107.9861754	83.27758776	3619.154466	381.2542269	85.50842898	2950.350825	591.5201655	267.4195402	752.2829651	403.2862531	147.7635932	-1214.291932	224.184072	54.63137945	-1449.877668	222.5408279	35.84984384	-681.8055348	173.5320126	17.47298659	4419.413944	170.5250392	19.86353559	1178.074475	202.5154473	27.04446286	319.034815	283.4857148	
337	42.32413009	5089.966159	105.1866324	82.31859672	3617.879738	379.1918575	86.19224382	2951.872929	591.5699982	267.7484135	752.6433028	398.4742383	144.7496365	-1212.394731	227.1205154	55.88953672	-1448.795435	226.0761107	38.43511042	-684.4502632	152.4413488	17.66672904	4413.66968	187.526654	21.17198126	1187.642594	194.8766833	27.69352344	317.9703009	304.1255394	
338	41.54263077	5085.467994	105.932845	83.14087163	3617.502235	388.2073121	85.15924025	2950.737353	588.799852	268.0547442	753.5026976	394.3183486	146.8625747	-1211.914428	225.7981543	55.04886728	-1447.486442	234.8928804	38.27258619	-686.8594356	140.6705152	19.48790576	4414.079781	152.1568647	19.68458813	1178.695351	222.4192382	26.89774612	326.5333412	348.1680924	
339	40.46403809	5087.102606	108.9116462	83.21391736	3616.351689	389.4225569	85.2666979	2947.244736	581.0335953	266.9115431	751.1334947	408.5812634	146.2810081	-1211.883671	220.2942621	55.94699562	-1448.328772	239.2626063	39.64573867	-685.2520952	148.8002333	20.45473163	4401.357141	154.2054447	20.58830287	1180.573825	192.6989154	26.80238048	319.1340309	240.2681809	
340	36.58707746	5084.849141	121.9926304	81.9727866	3616.873576	395.5205882	84.95405334	2948.744391	590.1374139	267.5374908	752.3963257	403.5118529	146.3822209	-1213.918888	225.9232397	54.8586146	-1448.968943	226.0046612	36.15791421	-683.5572897	163.9737217	20.78602186	4413.917411	136.1400458	18.63432937	1181.726026	199.8899037	26.71136719	323.8384382	285.6650059	
341	40.50338394	5083.614756	113.6976302	83.98291651	3618.598264	383.3795553	85.57006714	2947.839234	583.8289874	266.6929792	753.3692499	400.3979431	145.7633901	-1211.591629	225.784573	53.8326328	-1447.757211	242.4840703	37.13539334	-684.7472917	149.4800033	18.39857249	4412.532041	170.0051686	19.81360736	1182.580796	208.6332356	27.70855474	322.1075287	299.8602345	
342	40.09080194	5083.922004	117.7101952	83.33957866	3618.144701	381.9900477	84.69363473	2948.751076	593.697129	265.9835825	754.0944052	395.0753917	145.7116457	-1211.382343	220.429141	57.35359275	-1443.884471	230.3062988	37.46778655	-683.013643	161.4482321	17.91865985	4414.764159	162.0011115	20.53744741	1188.168811	215.3810776	26.49616664	325.1700835	389.6118742	
343	39.52700307	5084.398622	112.3295864	82.88694432	3618.145391	382.1382186	85.19622864	2951.576696	601.4350152	267.1654738	751.1099895	411.4579066	144.6602602	-1210.149578	216.1017916	57.17090049	-1439.064922	249.2621603	34.68729058	-681.7485352	184.90129	18.16277815	4409.07774	160.0708786	18.36011169	1192.322641	174.8976184	27.5426822	324.956395	216.6811324	
344	41.65233889	5085.695675	107.6620152	82.80030168	3619.813981	377.8480887	85.43247997	2948.987891	591.8241402	268.0248089	752.3360919	395.820643	145.887309	-1212.710782	222.7031001	55.77457503	-1444.280239	231.4394254	36.46024529	-682.4183282	176.3413668	17.8281458	4404.520801	182.4782317	20.59327772	1181.231099	221.6197153	27.13380182	324.8884024	318.3655094	
345	40.97664534	5085.666626	112.4985521	83.18954976	3619.06538	394.5906565	85.0277509	2944.489521	581.3709603	265.6628611	751.1219789	410.1947452	145.5963718	-1212.707021	222.3304236	55.58465279	-1444.938308	234.3679358	38.31538871	-683.6366454	160.0921075	16.56070745	4415.015837	183.1293283	18.68615615	1177.446122	194.7197588	28.13242093	328.8259133	244.6851615	
346	39.24864608	5083.710611	109.8214781	83.29188663	3618.726576	374.6454367	85.04642643	2946.893274	597.1740521	265.0491164	754.2445976	397.0343692	146.3186824	-1213.268583	230.4939288	54.87018425	-1450.505262	217.944301	39.03669849	-684.1257557	142.5550638	17.22862325	4416.811278	177.9673862	20.13445727	1191.666144	218.6894832	28.94854173	331.4068617	341.0428015	
347	41.9918219	5085.45401	112.547659	83.26831922	3616.483369	384.5740724	86.60169301	2946.610063	568.4157904	268.3673124	752.0887083	404.9119848	145.0196085	-1211.041667	221.6705911	55.70600087	-1444.802035	244.7372997	37.63246714	-681.0549345	158.1831318	18.78671399	4413.360212	154.7858639	19.16418093	1182.642238	209.0732027	28.97232797	324.8756438	214.5386351	
348	40.72805975	5087.901294	107.2920433	81.71786019	3618.203527	390.1647202	86.44988111	2951.006534	586.4815846	267.8524016	751.7496075	411.1571525	145.0252797	-1212.951725	225.4085751	54.37155508	-1447.585619	232.8602895	35.6058235	-687.4024616	175.7659348	18.3212508	4404.426046	162.0582435	21.14773548	1192.976694	155.6848293	28.75980205	320.7905268	190.6480084	
349	39.38455292	5084.437663	121.2551392	82.5851316	3619.009231	375.3803883	85.81681167	2951.444792	603.6680685	267.5793757	752.8268964	402.6925994	147.8685049	-1213.733126	224.9962196	57.026041	-1450.721889	214.3645481	35.6432673	-683.0532871	171.4408517	18.13525202	4411.108741	183.3836105	20.55689457	1183.273692	191.6949595	28.83976926	326.0553505	251.1771403	
350	39.6898724	5087.314263	116.3461753	83.53875143	3620.392468	383.4950202	85.97533863	2950.419632	591.3017276	267.2092106	752.3684288	396.7726261	146.5203864	-1211.744594	221.9068396	56.10719789	-1446.283121	230.5375536	37.12546235	-683.2463087	172.1510925	19.01415263	4411.692573	150.057373	21.54085176	1183.581665	201.8434497	27.70761475	327.0990394	300.3778104	
351	41.51874327	5087.372575	107.3887236	83.0909134	3620.549976	378.9464307	85.48795921	2946.567368	601.6492415	267.8491632	751.6726357	404.5670792	145.5847888	-1211.450834	221.6044392	54.60903925	-1443.300592	248.2432653	38.77133925	-683.2232792	153.7296598	19.44996321	4419.784101	147.4089103	19.91862652	1181.841359	190.2277215	29.58737236	325.4989306	232.9118071	
352	42.91117795	5085.031254	108.1145083	82.87299022	3620.06501	373.6535169	85.70902117	2947.596616	601.9001084	265.4427618	753.4078855	396.684176	144.4036598	-1212.093756	226.5470449	55.19393678	-1444.365298	230.5298455	36.24009142	-681.9183636	159.9055855	17.44337176	4406.787994	180.945799	20.21385044	1181.448271	202.8104968	26.42308356	327.4165554	370.6089921	
353	38.9835306	5081.90799	116.1597551	83.81885318	3616.978021	381.7608219	87.12569617	2948.10388	580.9683408	266.7561901	753.1012431	399.0747804	144.5061237	-1212.513465	225.6716798	56.41407736	-1446.337925	237.3875391	37.51007106	-685.1820892	150.5780327	19.61187951	4409.571361	157.4696285	22.02268114	1188.383286	198.2377209	26.51057485	321.0247619	335.1773859	
354	41.96460665	5083.904759	108.627003	81.964494	3619.826009	382.5106207	84.89179746	2949.683405	598.4781517	268.7187662	753.7043472	399.4362382	145.9642351	-1212.743545	226.4689157	54.41227221	-1447.288069	233.0900948	38.05473139	-682.1040358	155.5765837	17.60762264	4413.603569	176.7538161	19.18772623	1175.719531	202.4621468	29.00395194	326.158859	264.1350442	
355	40.38680086	5081.017282	111.1343439	82.98283043	3615.173589	387.5762441	86.47185382	2944.96965	584.5176752	266.6000445	751.92403	406.0897974	146.5722995	-1211.161523	220.4966861	57.06595655	-1448.157991	229.9442094	37.7724995	-683.5991769	157.2847917	17.8079054	4420.217516	149.4012288	20.40861594	1179.772847	178.6709282	26.36232589	316.5777679	283.1088417	
356	41.19140241	5085.899442	110.8161248	82.80151857	3617.323788	377.2878472	85.12933211	2950.609462	601.7344914	266.759435	752.6454499	397.1033629	145.3444415	-1210.903315	222.4568902	56.91930326	-1439.847617	230.712152	37.15190512	-682.9180914	154.0916394	20.01379916	4413.85077	137.9958131	19.86689337	1181.550798	212.4590999	27.17956914	328.8554398	328.3173166	
357	40.19494608	5086.89747	115.5230531	82.77122713	3618.897552	382.2580527	85.0208116	2951.581267	592.5974869	267.0221326	752.3459705	394.8987263	144.8463676	-1213.111247	226.6171102	54.45338635	-1446.879769	235.7693029	37.64920905	-681.5087243	153.1538135	20.17476952	4416.975413	140.0462884	20.42233505	1178.802699	220.7571109	27.6106496	324.0320758	327.4623246	
358	39.5539303	5085.164934	115.7527818	83.67815059	3622.331998	368.2265339	85.51575781	2953.898935	599.7827142	267.4091118	751.5235421	410.7962379	143.067167	-1211.126532	225.8710924	55.29844424	-1442.735313	238.8626851	37.39212371	-683.2579141	158.5647931	17.28289491	4411.007881	184.9510525	17.38404469	1177.555553	198.7714759	26.29751692	312.1595391	239.8354395	
359	40.78002013	5084.924123	113.4377194	80.68167939	3617.65531	388.7199043	85.25883328	2949.657017	595.8589727	266.1519876	753.4455188	397.9171039	145.6514652	-1213.368919	226.4593625	56.35146694	-1449.339946	223.2016675	37.84807432	-682.4204358	149.7522396	19.58741116	4411.69291	149.3001691	19.41515547	1185.063614	221.4549535	26.11593653	325.3197867	356.6609723	
360	42.28342352	5081.916356	109.0570425	84.05726631	3617.123107	383.304036	87.00820353	2948.133797	575.0201203	267.2621937	752.6199149	402.9393951	142.8735732	-1211.561508	222.7426281	54.01891267	-1442.514877	255.5107351	37.24286123	-686.2885226	162.2204144	17.51096684	4402.281058	193.5913338	18.54409149	1193.074802	211.7267524	26.46344844	322.5987753	296.9249721	
361	40.22314236	5086.202831	113.9468966	84.43751736	3617.547291	385.4407519	85.55205978	2946.470492	584.6156177	267.5609606	752.3185469	401.7685824	145.3092815	-1213.030513	229.5784658	53.2049804	-1450.77562	240.0676453	35.23630881	-685.3021997	155.0719383	18.85135077	4412.31266	160.242114	19.07942251	1187.018422	210.8308387	27.3264443	321.9352648	275.5771499	
362	38.21715056	5086.179784	115.6920472	84.59634212	3619.738041	370.6545664	86.33887764	2950.501855	584.2262978	265.0621267	753.348953	392.4770834	146.3315882	-1212.492787	224.4909453	56.61379704	-1445.788798	226.8654404	39.1171369	-684.4479591	133.2771726	19.21817206	4412.335183	155.0568027	18.88233137	1174.334417	236.9904166	25.90945113	334.8996077	450.3968171	
363	41.27276959	5083.89965	110.9123427	81.6646303	3613.64694	381.2903907	85.89995022	2949.627321	583.1682069	266.1943613	752.9729137	405.1046248	144.284704	-1211.544751	226.7888713	55.54897616	-1447.997422	237.1976902	37.25809865	-680.9197442	160.5421642	18.50766784	4405.339914	172.6485581	20.5316348	1185.058342	171.2333909	28.15962177	319.0148327	274.3920128	
364	42.45287262	5085.018576	114.1040925	82.44133424	3616.700689	387.66773	85.47023738	2948.888797	589.7722038	266.1899084	753.3716637	387.3702049	146.4510415	-1211.530783	225.9194612	55.63232108	-1447.532016	225.4754208	39.57406445	-683.44178	127.3868539	19.48695684	4411.7493	162.1113297	20.56135888	1183.826039	242.9531249	25.80416733	332.4121477	456.6537039	
365	40.34029033	5083.635218	116.2242755	83.84311467	3616.377633	378.7648072	84.83408905	2949.845643	599.8722655	266.6884518	751.9587807	401.2882742	144.5693171	-1211.845685	224.1101396	56.76723624	-1441.827278	239.6109733	37.90372538	-685.8070876	156.1930319	18.64708944	4418.930922	166.3611864	18.43995546	1177.444276	214.0991846	26.71939902	324.6141223	306.0071917	
366	39.3225215	5083.998748	114.9433412	83.86990509	3612.526212	380.9150036	85.80798375	2945.865925	579.5439079	267.9121172	752.8047397	405.16536	143.964287	-1211.978204	231.2501979	53.55336951	-1448.211395	234.9358078	38.19061285	-683.6167572	141.3468662	18.25155915	4411.121824	165.7220346	18.34636272	1192.057738	223.9176505	28.29437939	324.0834179	241.270095	
367	40.16448705	5081.304094	112.7126641	81.78825446	3620.094064	395.3135541	85.10309467	2948.690518	597.3222977	267.2673763	750.9241306	404.6256838	146.6642934	-1211.638467	220.8798939	55.29992515	-1445.952959	236.010672	37.3927172	-681.8619726	158.4468094	20.32756851	4416.721046	147.1189067	20.25534317	1190.017444	199.0739923	27.70363746	325.7938634	236.1118572	
368	38.08987993	5087.450737	119.2790462	81.82290153	3618.914878	381.9710984	85.92472748	2951.423958	601.2661451	266.0736384	753.1944978	400.9894082	141.8368366	-1211.206506	225.6501865	55.46646047	-1440.887075	241.7301158	38.1596505	-680.5291866	144.4762227	18.20073961	4416.558937	153.5722776	17.72004475	1191.024157	230.4281477	27.70846641	322.929272	306.7855069	
369	39.34638239	5085.812787	112.0866403	82.09231376	3618.843958	387.0377843	85.06306341	2949.960585	600.4791109	265.3298285	753.3173988	402.0522486	146.3696925	-1211.056128	223.078863	57.11380225	-1446.899649	227.5283843	36.8148562	-681.4319759	165.1257743	19.54042334	4411.185363	168.6436929	21.06939644	1187.277486	187.9318272	27.68601464	328.0582865	318.0237286	
